date,location,white,black,native,asian,pacific,multi,non-hisp,hisp,total,capacity
2021-01-04 00:00:00,Lakeville Elementary,44,46,1,3,1,4,68,32,612,536.0
2021-01-04 00:00:00,Lakeview Middle,63,28,1,4,1,3,58,42,821,1069.0
2021-01-04 00:00:00,Lakemont Elementary,72,18,0,5,0,6,63,37,558,707.0
2021-01-04 00:00:00,Lake Whitney Elementary,70,10,1,13,1,6,82,18,517,566.0
2021-01-04 00:00:00,Lake Weston Elementary,32,65,0,1,1,1,68,32,499,707.0
2021-01-04 00:00:00,Lake Sybelia Elementary,58,37,0,3,1,1,74,26,408,589.0
2021-01-04 00:00:00,Lake Silver Elementary,35,60,0,1,0,4,85,15,528,659.0
2021-01-04 00:00:00,Lake Nona Middle,80,10,0,7,0,3,40,60,1472,1235.0
2021-01-04 00:00:00,Lake Nona High,82,9,0,6,1,2,39,61,3489,2807.0
2021-01-04 00:00:00,Lake George Elementary,73,21,1,2,0,4,38,62,438,591.0
2021-01-04 00:00:00,Lake Gem Elementary,8,90,0,1,0,1,90,10,580,568.0
2021-01-04 00:00:00,Lake Eola Charter,65,23,0,5,0,7,81,19,216,inf
2021-01-04 00:00:00,Lake Como School,72,21,0,1,0,5,63,37,703,1190.0
2021-01-04 00:00:00,La Amistad,83,14,0,3,0,0,90,10,29,inf
2021-01-04 00:00:00,Killarney Elementary,41,47,0,4,0,8,76,24,353,395.0
2021-01-04 00:00:00,Keenes Crossing Elementary,78,6,0,9,1,5,70,30,1026,812.0
2021-01-04 00:00:00,Juvenile Offenders Program,18,82,0,0,0,0,82,18,11,inf
2021-01-04 00:00:00,Juvenile Detention,31,69,0,0,0,0,94,6,16,inf
2021-01-04 00:00:00,Jones High,10,89,0,0,0,1,89,11,1681,1578.0
2021-01-04 00:00:00,John Young Elementary,66,16,0,11,2,5,41,59,663,747.0
2021-01-04 00:00:00,Ivey Lane Elementary,11,87,0,0,0,1,86,14,317,593.0
2021-01-04 00:00:00,Innovations Middle Charter,22,76,0,1,0,2,81,19,184,inf
2021-01-04 00:00:00,Innovation Montessori Ocoee,74,12,0,6,0,7,72,28,649,inf
2021-01-04 00:00:00,Innovation Montessori High School,78,15,0,4,0,3,72,28,78,inf
2021-01-04 00:00:00,Innovation Middle,81,12,0,5,0,2,41,59,1202,1201.0
2021-01-04 00:00:00,Independence Elementary,82,5,0,8,0,4,61,39,691,786.0
2021-01-04 00:00:00,Hunters Creek Middle,82,7,1,8,1,3,34,66,1223,969.0
2021-01-04 00:00:00,Hunters Creek Elementary,83,8,0,6,0,3,30,70,780,683.0
2021-01-04 00:00:00,Hungerford Elementary,10,88,0,0,1,1,91,9,268,437.0
2021-01-04 00:00:00,Howard Middle,68,24,0,2,1,5,75,25,973,1075.0
2021-01-04 00:00:00,Hospital Homebound,68,22,1,5,1,3,53,47,114,inf
2021-01-04 00:00:00,Horizon West Middle,85,6,0,7,0,2,47,53,1238,1194.0
2021-01-04 00:00:00,Hope Charter,77,15,0,4,0,3,85,15,422,inf
2021-01-04 00:00:00,Hillcrest Elementary,67,20,0,4,1,8,74,26,400,447.0
2021-01-04 00:00:00,Hidden Oaks Elementary,69,15,1,9,1,6,43,57,376,585.0
2021-01-04 00:00:00,Hiawassee Elementary,9,89,1,1,0,1,88,12,573,676.0
2021-01-04 00:00:00,Gotha Middle,53,36,1,6,1,3,71,29,1133,1093.0
2021-01-04 00:00:00,Glenridge Middle,72,14,0,9,0,5,53,47,1162,1211.0
2021-01-04 00:00:00,Gateway,49,42,0,0,0,9,66,34,53,inf
2021-01-04 00:00:00,Freedom Middle,78,12,0,8,1,2,34,66,1099,1066.0
2021-01-04 00:00:00,Freedom High,78,12,1,7,0,2,35,65,3540,2606.0
2021-01-04 00:00:00,Frangus Elementary,28,68,0,1,0,2,76,24,387,710.0
2021-01-04 00:00:00,Forsyth Woods Elementary,78,14,0,3,1,4,34,66,498,815.0
2021-01-04 00:00:00,Family Empowerment Scholarship Program,58,39,0,1,0,2,70,30,3352,inf
2021-01-04 00:00:00,Evans High,10,86,1,2,0,1,89,11,2457,2289.0
2021-01-04 00:00:00,Esteem Academy,89,11,0,0,0,0,78,22,27,inf
2021-01-04 00:00:00,Ese Transition,58,35,2,3,0,1,64,36,143,inf
2021-01-04 00:00:00,Engelwood Elementary,88,10,0,0,0,2,15,85,490,791.0
2021-01-04 00:00:00,Endeavor Elementary,82,8,0,5,1,4,33,67,645,649.0
2021-01-04 00:00:00,Edgewater High,41,52,0,3,0,4,82,18,1909,2318.0
2021-01-04 00:00:00,Econ River High Charter,80,14,1,2,1,2,38,62,370,inf
2021-01-04 00:00:00,Eccleston Elementary,9,91,0,0,0,0,91,9,426,635.0
2021-01-04 00:00:00,East River High,77,14,1,4,1,3,58,42,1918,3002.0
2021-01-04 00:00:00,East Lake Elementary,74,16,0,4,1,5,61,39,440,682.0
2021-01-04 00:00:00,Eagles Nest Elementary,17,79,0,0,1,3,80,20,632,658.0
2021-01-04 00:00:00,Eagle Creek Elementary,79,9,0,7,1,4,38,62,996,786.0
2021-01-04 00:00:00,Dream Lake Elementary,70,23,0,2,1,4,47,53,691,786.0
2021-01-04 00:00:00,Dr. Phillips High,58,32,0,7,0,3,61,39,3579,2799.0
2021-01-04 00:00:00,Dr. Phillips Elementary,76,8,0,10,0,4,64,36,713,581.0
2021-01-04 00:00:00,Dover Shores Elementary,76,19,1,2,0,2,36,64,377,603.0
2021-01-04 00:00:00,Dommerich Elementary,86,8,0,2,0,4,86,14,560,488.0
2021-01-04 00:00:00,Discovery Middle,75,14,1,4,1,6,52,48,787,975.0
2021-01-04 00:00:00,Dillard Street Elementary,74,22,1,1,0,2,60,40,499,562.0
2021-01-04 00:00:00,Devereux Treatment Program,55,42,0,0,0,3,84,16,31,inf
2021-01-04 00:00:00,Deerwood Elementary,80,10,0,5,1,4,51,49,420,472.0
2021-01-04 00:00:00,Cypress Springs Elementary,73,10,1,12,0,4,53,47,689,786.0
2021-01-04 00:00:00,Cypress Creek High,73,16,1,7,1,2,33,67,3154,2766.0
2021-01-04 00:00:00,Cornerstone Charter Academy High School,81,10,2,4,1,4,57,43,521,inf
2021-01-04 00:00:00,Cornerstone Academy Charter,78,11,0,6,0,5,70,30,979,inf
2021-01-04 00:00:00,Corner Lake Middle,78,13,0,4,1,3,53,47,802,1096.0
2021-01-04 00:00:00,Conway Middle,77,16,0,1,1,4,37,63,698,926.0
2021-01-04 00:00:00,Conway Elementary,70,20,1,4,0,6,43,57,503,572.0
2021-01-04 00:00:00,Columbia Elementary,79,10,0,4,2,5,70,30,507,780.0
2021-01-04 00:00:00,Colonial High,81,13,1,3,1,2,25,75,3237,3743.0
2021-01-04 00:00:00,College Park Middle,25,69,0,2,0,5,83,17,769,783.0
2021-01-04 00:00:00,Clemente Middle School,78,13,0,5,1,2,25,75,1001,1402.0
2021-01-04 00:00:00,Clay Springs Elementary,75,16,1,2,1,6,50,50,719,786.0
2021-01-04 00:00:00,Citrus Elementary,32,55,1,8,1,3,80,20,478,566.0
2021-01-04 00:00:00,Chickasaw Elementary,76,17,1,1,1,3,29,71,557,822.0
2021-01-04 00:00:00,Cherokee,52,42,0,3,0,3,64,36,33,inf
2021-01-04 00:00:00,Cheney Elementary,72,20,0,4,0,3,39,61,466,683.0
2021-01-04 00:00:00,Chancery High Charter,59,36,1,1,1,1,44,56,473,inf
2021-01-04 00:00:00,Chain Of Lakes Middle,48,43,1,3,1,4,59,41,1146,996.0
2021-01-04 00:00:00,Central Florida Leadership Academy Chart,54,40,0,3,0,4,64,36,113,inf
2021-01-04 00:00:00,Catalina Elementary,23,75,0,0,0,1,77,23,678,754.0
2021-01-04 00:00:00,Castleview Elementary,80,6,0,10,1,2,55,45,689,791.0
